# {"t_start": 1585597310.9387672, "env_id": "Pendulum-v0"} 
r,l,t
-240.132408,200,5535.62742
-128.819568,200,5535.722516
-244.824142,200,5535.819982
-128.925307,200,5535.915823
-129.701802,200,5536.012366
-490.818571,200,5536.107511
-0.260768,200,5536.204648
-332.140089,200,5536.311651
-409.408993,200,5536.419498
-0.499167,200,5536.515646
-126.334661,200,5536.927498
-232.446181,200,5537.079419
-726.261833,200,5537.249514
-124.355623,200,5537.351063
-237.658954,200,5537.446957
-121.564072,200,5537.551516
-125.197246,200,5537.659295
-117.127945,200,5537.7534
-125.242839,200,5537.850308
-122.280723,200,5537.94404
-124.45456,200,5538.392685
-244.25818,200,5538.493448
-124.232944,200,5538.598968
-126.005586,200,5538.693468
-579.909502,200,5538.784535
-119.426909,200,5538.875923
-226.733351,200,5538.969006
-128.406349,200,5539.062478
-242.688083,200,5539.155423
-237.782982,200,5539.248262
-129.390672,200,5539.339284
-121.632155,200,5539.751944
-125.860395,200,5539.845134
-132.135723,200,5539.938874
-345.074192,200,5540.031416
-127.33038,200,5540.121298
-240.177481,200,5540.213438
-231.173483,200,5540.307527
-129.485896,200,5540.402997
-541.240028,200,5540.543349
-124.029023,200,5540.686188
-242.170356,200,5541.182413
-234.084239,200,5541.272646
-126.884569,200,5541.363253
-232.665303,200,5541.475056
-229.870077,200,5541.628268
-118.845462,200,5541.768287
-0.377132,200,5541.88916
-126.336779,200,5541.983407
-120.237363,200,5542.077344
-124.623482,200,5542.176894
-229.23693,200,5542.625538
-125.465458,200,5542.745147
-129.575489,200,5542.891727
-120.723574,200,5543.002577
-123.781934,200,5543.096927
-233.784489,200,5543.189211
-130.404518,200,5543.287644
-133.24521,200,5543.3938
-122.695757,200,5543.495303
-340.788229,200,5543.609466
-1.078487,200,5544.124368
-1292.210704,200,5544.269318
-129.868907,200,5544.365341
-131.431377,200,5544.45946
-836.862521,200,5544.554553
-121.787373,200,5544.650247
-122.720477,200,5544.746367
-117.169512,200,5544.848901
-344.73399,200,5544.985359
-235.881167,200,5545.137573
-122.357733,200,5545.233687
-129.844875,200,5545.778425
-775.320621,200,5545.87216
-2.102311,200,5545.968243
-116.419208,200,5546.095697
-240.062099,200,5546.231273
-346.547304,200,5546.32954
-241.67925,200,5546.483191
-129.778392,200,5546.628528
-123.223464,200,5546.732535
-119.575714,200,5546.826287
-120.912784,200,5547.345249
-123.76855,200,5547.443031
-0.457508,200,5547.599873
-116.383693,200,5547.708578
-236.629098,200,5547.800957
-121.2958,200,5547.894315
-237.627888,200,5547.992296
-231.006516,200,5548.148682
-0.373463,200,5548.259883
-128.971006,200,5548.369764
-128.691905,200,5548.817893
-1432.091586,200,5548.918676
-117.176331,200,5549.017351
-236.942607,200,5549.113311
-0.424655,200,5549.208743
-126.460642,200,5549.305408
-820.664247,200,5549.402204
-127.731496,200,5549.4959
-134.662387,200,5549.59431
-118.036591,200,5549.690877
-121.882414,200,5550.118304
-117.104637,200,5550.213871
-0.330681,200,5550.309032
-240.867543,200,5550.403581
-226.700645,200,5550.548433
-335.485765,200,5550.698821
-231.646405,200,5550.812037
-0.118671,200,5550.969589
-332.547121,200,5551.125753
-237.580209,200,5551.277292
-122.078031,200,5551.409328
-236.035418,200,5551.830994
-1774.318403,200,5551.93358
-125.412503,200,5552.035965
-123.46543,200,5552.141329
-118.176456,200,5552.295882
-121.879579,200,5552.446454
-249.253081,200,5552.549279
-346.617544,200,5552.652707
-127.408832,200,5552.750253
-128.446083,200,5552.848904
-127.368848,200,5553.295273
-122.853759,200,5553.388413
-123.272429,200,5553.480702
-0.401415,200,5553.598798
-234.085638,200,5553.764762
-333.56554,200,5553.91383
-126.811454,200,5554.025549
-125.409278,200,5554.127737
-130.297014,200,5554.222945
-1774.966967,200,5554.316945
-1779.531173,200,5554.7562
-234.512681,200,5554.851139
-236.86323,200,5554.942608
-337.073003,200,5555.035159
-363.616109,200,5555.12885
-343.343671,200,5555.220189
-231.037928,200,5555.313081
-240.899245,200,5555.412281
-236.022857,200,5555.506099
-1767.082899,200,5555.598679
-124.045007,200,5555.991996
-239.910569,200,5556.083504
-242.941289,200,5556.175337
-126.634968,200,5556.269175
-118.37473,200,5556.364058
-244.640809,200,5556.460952
-129.051698,200,5556.559855
-1772.025629,200,5556.722427
-124.303566,200,5556.881494
-233.938034,200,5557.038782
-119.773972,200,5557.189859
-361.304603,200,5557.795633
-124.729536,200,5557.907982
-130.992977,200,5558.000629
-0.113533,200,5558.110989
-352.186076,200,5558.272638
-1775.423981,200,5558.408539
-3.494757,200,5558.547498
-132.568668,200,5558.649861
-126.894854,200,5558.744039
-249.805918,200,5558.840725
-232.885902,200,5559.381823
-237.47214,200,5559.488624
-1.576302,200,5559.636181
-368.385217,200,5559.739573
-226.960907,200,5559.834345
-1773.835559,200,5559.929297
-118.525187,200,5560.041054
-118.050099,200,5560.136978
-236.127432,200,5560.240436
-117.370666,200,5560.340661
-124.685417,200,5560.987277
-238.057731,200,5561.177078
-127.35532,200,5561.323113
-119.778299,200,5561.417589
-1758.799109,200,5561.511454
-232.239568,200,5561.60464
-0.782574,200,5561.698782
-123.517091,200,5561.798404
-117.122401,200,5561.904917
-128.035775,200,5562.18139
-341.733465,200,5562.859482
-115.041544,200,5562.957922
-241.710854,200,5563.066463
-127.253212,200,5563.16337
-225.992244,200,5563.255646
-128.183442,200,5563.348973
-114.798507,200,5563.455498
-132.883801,200,5563.57047
-236.534932,200,5563.666956
-116.257803,200,5563.762121
-116.534277,200,5563.864494
-332.99462,200,5564.29177
-115.989713,200,5564.394465
-230.552612,200,5564.494018
-233.466974,200,5564.586626
-1781.479567,200,5564.679428
-246.225726,200,5564.776139
-120.859629,200,5564.87342
-119.638732,200,5564.968795
-130.564129,200,5565.066446
-119.054636,200,5565.159275
-127.780087,200,5565.588978
-245.7594,200,5565.684374
-131.773994,200,5565.780164
-0.186562,200,5565.879583
-130.447513,200,5565.972643
-121.794475,200,5566.075322
-1765.08253,200,5566.197476
-127.360557,200,5566.302491
-219.740252,200,5566.394571
-125.170056,200,5566.486776
-117.154189,200,5566.927587
-359.600747,200,5567.022678
-120.600357,200,5567.114832
-129.939944,200,5567.206412
-127.858612,200,5567.297565
-227.296397,200,5567.391554
-123.524828,200,5567.501244
-122.779254,200,5567.611437
-117.080662,200,5567.705462
-128.168083,200,5567.801192
-131.575624,200,5568.25276
-244.946071,200,5568.365123
-124.683061,200,5568.462372
-228.050566,200,5568.559674
-247.681621,200,5568.655306
-124.625973,200,5568.750699
-122.521953,200,5568.863511
-244.255942,200,5568.979516
-233.27306,200,5569.086479
-129.196489,200,5569.177261
-128.236042,200,5569.270113
-119.510047,200,5569.719982
-247.293504,200,5569.825758
-0.875725,200,5569.922866
-120.903592,200,5570.020524
-0.022746,200,5570.122342
-128.223562,200,5570.220468
-115.109635,200,5570.317904
-118.012926,200,5570.488057
-250.946915,200,5570.605682
-2.940636,200,5570.721234
-125.321547,200,5571.284711
-240.59913,200,5571.46367
-236.212464,200,5571.642804
-375.959387,200,5571.897907
-354.741251,200,5572.043275
-0.43099,200,5572.194567
-117.715902,200,5572.333181
-244.944219,200,5572.529925
-1.211521,200,5572.690843
-232.173886,200,5572.868215
-227.970619,200,5573.615169
-235.717321,200,5573.756539
-237.606362,200,5573.882637
-239.336611,200,5574.003857
-121.049215,200,5574.118576
-0.429288,200,5574.238211
-131.826714,200,5574.385419
-2.02794,200,5574.526655
-130.553001,200,5574.635487
-117.250307,200,5574.744722
-0.215924,200,5575.171665
-1780.13759,200,5575.273408
-121.564999,200,5575.378796
-123.893327,200,5575.48351
-129.063054,200,5575.589586
-1763.587131,200,5575.701372
-128.286013,200,5575.809793
-232.023001,200,5575.920734
-119.194333,200,5576.02917
-239.268721,200,5576.154579
-117.409511,200,5576.588214
-248.085512,200,5576.690509
-116.566763,200,5576.812207
-116.931172,200,5576.924029
-123.819627,200,5577.02311
-130.125378,200,5577.119589
-330.457166,200,5577.216134
-125.584093,200,5577.320951
-121.46524,200,5577.422867
-0.179401,200,5577.524788
-125.591324,200,5577.646777
-223.917256,200,5578.095334
-119.982571,200,5578.214388
-2.866502,200,5578.326692
-227.461908,200,5578.434591
-349.41455,200,5578.533772
-119.743753,200,5578.62569
-0.083123,200,5578.718681
-233.1118,200,5578.812297
-120.199246,200,5578.905109
-246.688311,200,5578.99703
-243.974749,200,5579.478646
-127.521882,200,5579.575265
-0.592705,200,5579.670459
-130.661952,200,5579.763763
-127.331514,200,5579.87678
-116.809301,200,5579.999852
-121.109055,200,5580.109933
-124.776142,200,5580.207506
-120.834043,200,5580.301795
-235.070892,200,5580.397861
-1.589789,200,5580.864666
-131.154053,200,5580.957944
-126.504026,200,5581.052001
-119.202164,200,5581.14436
-128.862344,200,5581.244591
-125.097325,200,5581.347809
-243.160478,200,5581.446548
-119.932179,200,5581.541302
-233.882549,200,5581.635414
-236.417941,200,5581.728849
-126.193855,200,5582.175205
-332.804704,200,5582.286811
-119.14059,200,5582.400829
-1.173434,200,5582.512125
-125.704961,200,5582.655237
-117.53726,200,5582.888718
-129.790041,200,5583.088064
-126.864581,200,5583.300384
-235.14586,200,5583.516132
-128.777493,200,5583.612381
-117.797876,200,5583.735079
-117.889992,200,5584.196734
-129.165331,200,5584.290767
-121.097375,200,5584.388995
-234.330971,200,5584.489445
-336.71479,200,5584.60311
-237.877605,200,5584.710267
-365.847823,200,5584.813034
-0.704723,200,5584.916197
-118.627639,200,5585.013957
-231.442983,200,5585.109987
-244.197757,200,5585.54642
-129.029712,200,5585.641186
-118.566598,200,5585.737308
-1748.022117,200,5585.843241
-2.996299,200,5585.985903
-124.292623,200,5586.101511
-349.335006,200,5586.227147
-121.141017,200,5586.342607
-240.002232,200,5586.488274
-0.896458,200,5586.723388
-333.640451,200,5587.479925
-233.934635,200,5587.578724
-120.715007,200,5587.677216
-224.910924,200,5587.771679
-128.232468,200,5587.865598
-378.556239,200,5587.960291
-236.663599,200,5588.052896
-117.122186,200,5588.151748
-128.591525,200,5588.304457
-118.677371,200,5588.480869
-128.99373,200,5589.145775
-123.085561,200,5589.296926
-236.655162,200,5589.400097
-232.913401,200,5589.504507
-340.756167,200,5589.6062
-237.665327,200,5589.718669
-239.984845,200,5589.813629
-231.994402,200,5589.904977
-115.784596,200,5589.999429
-242.852903,200,5590.091245
-129.589906,200,5590.183205
-240.208141,200,5590.682783
-129.982326,200,5590.793603
-128.338626,200,5590.894951
-118.95258,200,5590.994772
-1741.911273,200,5591.112771
-236.751865,200,5591.251894
-1752.979239,200,5591.357391
-1761.959112,200,5591.454753
-131.613076,200,5591.547358
-122.665292,200,5591.640918
-130.993006,200,5592.096727
-246.182613,200,5592.192958
-1.217587,200,5592.300899
-241.69862,200,5592.407071
-131.291425,200,5592.507952
-233.78681,200,5592.602289
-333.922276,200,5592.703359
-0.162188,200,5592.81244
-130.224505,200,5592.906202
-127.279001,200,5593.000391
-120.885578,200,5593.435029
-125.33089,200,5593.538001
-120.686478,200,5593.650882
-116.206875,200,5593.750611
-122.808891,200,5593.849293
-124.089251,200,5593.94523
-120.59631,200,5594.043902
-237.331191,200,5594.136889
-117.20157,200,5594.237211
-344.593638,200,5594.33914
-228.631082,200,5594.765738
-123.195887,200,5594.863043
-126.83074,200,5594.963049
-0.163975,200,5595.059571
-0.293511,200,5595.156108
-1.498039,200,5595.259922
-129.579482,200,5595.357523
-127.918545,200,5595.45899
-245.342612,200,5595.554714
-1764.505265,200,5595.646804
-123.576715,200,5595.738084
-0.432485,200,5596.193381
-119.007773,200,5596.300142
-237.528913,200,5596.401496
-125.958454,200,5596.506864
-1774.461981,200,5596.61089
-120.381571,200,5596.707597
-119.024628,200,5596.805291
-234.622802,200,5596.897653
-124.59755,200,5596.990091
-238.267866,200,5597.081049
-127.537068,200,5597.532323
-245.873293,200,5597.629146
-121.247153,200,5597.724829
-119.198373,200,5597.815077
-119.737882,200,5597.909233
-0.256284,200,5598.000725
-0.108344,200,5598.104472
-128.986643,200,5598.199188
-125.901734,200,5598.300687
-114.245285,200,5598.402618
-249.800399,200,5598.852224
-324.724578,200,5598.95734
-1793.802905,200,5599.059566
-337.26228,200,5599.158372
-1769.314917,200,5599.257176
-1.057086,200,5599.356906
-340.486217,200,5599.454732
-334.592413,200,5599.553153
-232.584304,200,5599.651521
-120.231371,200,5599.746525
-122.524189,200,5600.159516
-119.015655,200,5600.253271
-241.703569,200,5600.352512
-131.461718,200,5600.445991
-120.072561,200,5600.543757
-245.594354,200,5600.647037
-0.256695,200,5600.738625
-127.445629,200,5600.838381
-0.673319,200,5600.931128
-348.565185,200,5601.077578
-231.675218,200,5601.22302
-245.935825,200,5601.817902
-121.849765,200,5601.98735
-336.865593,200,5602.093491
-126.339103,200,5602.191581
-0.275162,200,5602.304337
-127.684677,200,5602.419487
-1765.753368,200,5602.513043
-232.152319,200,5602.606448
-116.544472,200,5602.700638
-117.426529,200,5602.800339
-1.577383,200,5603.275957
-0.350189,200,5603.37803
-324.874124,200,5603.476954
-122.476837,200,5603.577408
-1.663506,200,5603.679494
-124.987092,200,5603.808826
-0.211779,200,5603.931879
-236.212921,200,5604.055362
-0.103724,200,5604.164453
-116.021676,200,5604.273863
-222.430168,200,5604.740372
-1.024903,200,5604.940641
-127.866345,200,5605.112105
-120.257137,200,5605.223103
-122.551348,200,5605.352042
-131.43492,200,5605.482741
-241.732545,200,5605.5804
-122.569505,200,5605.68313
-1764.815803,200,5605.780609
-335.692691,200,5605.909678
-232.60578,200,5606.332682
-1776.629048,200,5606.451569
-125.925488,200,5606.551417
-125.832855,200,5606.645711
-231.450609,200,5606.740423
-237.378803,200,5606.833666
-130.063847,200,5606.927561
-0.410679,200,5607.021278
-244.305043,200,5607.11327
-126.740432,200,5607.212092
-0.141523,200,5607.332737
-128.514109,200,5607.898633
-119.653186,200,5608.060624
-128.135509,200,5608.186388
-125.87644,200,5608.352062
-228.640595,200,5608.481076
-0.157961,200,5608.574642
-1771.777521,200,5608.671105
-369.099574,200,5608.79927
-250.051558,200,5608.932597
-127.978033,200,5609.070749
-235.527926,200,5609.659002
-126.685591,200,5609.807305
-0.532429,200,5609.952408
-120.502846,200,5610.093239
-124.341924,200,5610.239682
-129.164169,200,5610.376478
-1771.096985,200,5610.528344
-119.024114,200,5610.659523
-233.451396,200,5610.824865
-121.045766,200,5610.951846
-122.040972,200,5611.576857
-250.722324,200,5611.718207
-123.164846,200,5611.877276
-126.533775,200,5611.998988
-123.753794,200,5612.101149
-117.236519,200,5612.196864
-1775.416222,200,5612.298538
-117.057001,200,5612.397999
-126.920251,200,5612.490305
-119.832431,200,5612.589448
-326.136873,200,5613.131336
-125.725825,200,5613.236922
-1781.581738,200,5613.335704
-131.310726,200,5613.454222
-336.744819,200,5613.561637
-128.120595,200,5613.669246
-331.801754,200,5613.775868
-231.082383,200,5613.881434
-1765.605377,200,5613.976579
-240.985926,200,5614.083165
-115.719571,200,5614.569098
-126.345496,200,5614.684432
-124.469473,200,5614.786148
-229.599865,200,5614.881518
-119.406994,200,5614.997663
-232.342535,200,5615.16095
-231.331715,200,5615.278215
-120.009039,200,5615.394786
-233.546234,200,5615.508477
-225.075824,200,5615.625222
-237.570442,200,5615.732386
-118.855069,200,5616.210416
-119.10208,200,5616.331986
-120.373279,200,5616.427596
-223.932347,200,5616.528491
-116.995329,200,5616.630528
-116.803729,200,5616.73633
-347.048278,200,5616.845754
-235.420825,200,5616.945923
-116.502944,200,5617.045794
-234.737202,200,5617.148048
-132.379313,200,5617.602768
-242.131922,200,5617.702976
-1.928782,200,5617.798671
-1761.676657,200,5617.894598
-225.810695,200,5617.992873
-352.276745,200,5618.093903
-230.591135,200,5618.19744
-123.62335,200,5618.298339
-1783.858723,200,5618.399119
-0.28897,200,5618.497477
-1770.986728,200,5618.95736
-130.218993,200,5619.061
-118.391142,200,5619.199774
-232.169363,200,5619.302977
-120.105821,200,5619.402084
-253.487966,200,5619.498054
-234.403951,200,5619.600318
-235.806269,200,5619.699276
-1.247798,200,5619.813243
-238.459985,200,5619.946292
-131.3394,200,5620.364191
-122.949908,200,5620.456863
-244.361716,200,5620.550368
-115.611307,200,5620.645014
-116.830011,200,5620.74012
-0.939465,200,5620.886049
-0.189144,200,5621.065451
-126.075434,200,5621.192712
-116.809817,200,5621.305996
-399.164829,200,5621.401215
-116.689216,200,5621.496391
-120.556515,200,5622.054885
-128.146825,200,5622.179144
-229.869224,200,5622.33998
-125.184898,200,5622.454198
-252.657776,200,5622.550546
-121.330885,200,5622.645851
-119.575862,200,5622.737942
-230.17074,200,5622.835667
-1834.646847,200,5622.929644
-0.569099,200,5623.055844
-230.054186,200,5623.491875
-124.96398,200,5623.5865
-116.575224,200,5623.679283
-127.712431,200,5623.771987
-0.537715,200,5623.876623
-347.728653,200,5624.037504
-127.441119,200,5624.158565
-128.674834,200,5624.266009
-117.654674,200,5624.367773
-236.518618,200,5624.468163
-240.375702,200,5624.958614
-243.402691,200,5625.077659
-120.921489,200,5625.172954
-232.121589,200,5625.268693
-128.526706,200,5625.362531
-232.723095,200,5625.462889
-119.095242,200,5625.560953
-126.502178,200,5625.656008
-238.865952,200,5625.75181
-0.151921,200,5625.847509
-121.929375,200,5626.301981
-119.459589,200,5626.411283
-247.245427,200,5626.51252
-117.178663,200,5626.609642
-125.23058,200,5626.724257
-118.552953,200,5626.868252
-240.977264,200,5627.010334
-114.424748,200,5627.155102
-1863.298639,200,5627.314571
-122.69018,200,5627.465466
-240.788731,200,5627.5838
-114.249877,200,5628.000838
-128.988286,200,5628.109996
-238.558796,200,5628.235291
-125.279048,200,5628.346651
-0.424001,200,5628.438946
-117.364874,200,5628.532279
-117.476903,200,5628.627068
-232.450353,200,5628.72062
-326.023231,200,5628.814254
-130.627623,200,5628.906
-351.258296,200,5629.315459
-231.198065,200,5629.460711
-123.39874,200,5629.605597
-1876.799264,200,5629.740145
-132.195875,200,5629.86264
-355.130487,200,5629.956728
-238.234097,200,5630.052766
-130.154891,200,5630.149372
-331.207666,200,5630.2416
-243.215105,200,5630.35153
-337.718938,200,5630.877976
-125.156584,200,5630.972824
-117.15905,200,5631.067817
-235.949722,200,5631.169466
-241.413989,200,5631.299553
-122.770686,200,5631.418521
-242.180596,200,5631.510254
-127.183029,200,5631.6035
-532.474732,200,5631.697272
-116.424396,200,5631.789425
-236.232338,200,5632.202317
-128.583059,200,5632.29222
-132.711428,200,5632.385736
-0.205636,200,5632.477778
-1885.364177,200,5632.570796
-123.771758,200,5632.662329
-516.185753,200,5632.754075
-243.250681,200,5632.851703
-118.308405,200,5632.944155
-406.188646,200,5633.037161
-131.248294,200,5633.130251
-1913.378544,200,5633.529092
-1934.560481,200,5633.624269
-241.544008,200,5633.774419
-252.771768,200,5633.924653
-507.769038,200,5634.07655
-117.843981,200,5634.22223
-123.9267,200,5634.371553
-0.40875,200,5634.521479
-254.923078,200,5634.658235
-126.644405,200,5634.753028
-114.937956,200,5635.220499
-239.329039,200,5635.365352
-114.313676,200,5635.466965
-117.402059,200,5635.560161
-0.081041,200,5635.655553
-122.784308,200,5635.754454
-247.061093,200,5635.849763
-228.991447,200,5635.971531
-1875.196651,200,5636.110996
-117.897061,200,5636.259408
-117.749331,200,5636.691985
-121.761943,200,5636.782277
-128.101286,200,5636.902938
-130.155562,200,5637.026401
-326.951942,200,5637.130534
-1934.909886,200,5637.2253
-129.95249,200,5637.346274
-346.548518,200,5637.512257
-124.540219,200,5637.613731
-131.270323,200,5637.707812
-240.090418,200,5638.199864
-127.046911,200,5638.296421
-127.624238,200,5638.391088
-237.543536,200,5638.484927
-116.172828,200,5638.613437
-119.169159,200,5638.708524
-114.683936,200,5638.804127
-222.447001,200,5638.948733
-634.724314,200,5639.079911
-124.885442,200,5639.174044
-118.463969,200,5639.268107
-477.744934,200,5639.822117
-129.083419,200,5639.929474
-235.277207,200,5640.038937
-117.4007,200,5640.165668
-0.261705,200,5640.308005
-127.913747,200,5640.418572
-222.971183,200,5640.523364
-124.235995,200,5640.616866
-1.812748,200,5640.71103
-231.191848,200,5640.979831
-120.36928,200,5641.64398
-246.152578,200,5641.778694
-119.809103,200,5641.896762
-1928.468005,200,5642.028722
-0.928276,200,5642.170568
-0.673887,200,5642.311172
-1.537196,200,5642.427892
-117.177007,200,5642.524712
-234.399557,200,5642.618897
-0.481914,200,5642.712053
-236.435471,200,5643.286935
-125.945687,200,5643.395546
-225.094977,200,5643.5081
-0.404578,200,5643.606345
-234.316733,200,5643.704001
-119.302699,200,5643.804116
-231.438285,200,5643.906165
-1.614523,200,5644.027685
-239.905928,200,5644.123154
-236.666472,200,5644.216589
-116.458777,200,5644.662611
-117.194878,200,5644.758861
-126.710857,200,5644.852912
-241.370419,200,5644.96693
-338.010086,200,5645.06621
-226.319468,200,5645.181461
-119.439787,200,5645.287759
-117.985559,200,5645.39565
-125.475753,200,5645.488827
-120.599446,200,5645.582265
-477.037535,200,5645.674533
-119.958582,200,5646.095861
-132.16218,200,5646.188459
-120.620819,200,5646.283625
-1896.553213,200,5646.376784
-240.485122,200,5646.470951
-235.288089,200,5646.565604
-0.135073,200,5646.661583
-116.659544,200,5646.755638
-128.734759,200,5646.852401
-114.869423,200,5646.945614
-226.0276,200,5647.399592
-119.954949,200,5647.495465
-120.03558,200,5647.594555
-234.92372,200,5647.705664
-114.927993,200,5647.810291
-1938.337014,200,5647.905489
-126.977391,200,5647.999081
-241.192765,200,5648.092188
-120.974713,200,5648.189109
-127.876125,200,5648.283759
-1907.729219,200,5648.733758
-126.537942,200,5648.826995
-128.092778,200,5648.91965
-338.150741,200,5649.012729
-236.932494,200,5649.111794
-246.291773,200,5649.245461
-557.389539,200,5649.346249
-0.481132,200,5649.445206
-124.816286,200,5649.536855
-233.3139,200,5649.63072
-222.712452,200,5650.051677
-116.965679,200,5650.175615
-122.932692,200,5650.283526
-234.473827,200,5650.387634
-131.878314,200,5650.483101
-1.220999,200,5650.587428
-357.003752,200,5650.697313
-0.573826,200,5650.804873
-0.315318,200,5650.904436
-2.120347,200,5650.997789
-338.880351,200,5651.467181
-233.943557,200,5651.55972
-127.727822,200,5651.657214
-231.039757,200,5651.77999
-119.856525,200,5651.886603
-117.752719,200,5651.986187
-120.096348,200,5652.081402
-241.021073,200,5652.191743
-251.162392,200,5652.303642
-231.064905,200,5652.409443
-239.425218,200,5652.519143
-119.183375,200,5653.006226
-121.067862,200,5653.101003
-244.033626,200,5653.213834
-239.072689,200,5653.328012
-348.641654,200,5653.451844
-119.21384,200,5653.565223
-129.519264,200,5653.669304
-611.353041,200,5653.762291
-1938.915717,200,5653.858198
-227.201163,200,5653.95566
-119.454536,200,5654.388623
-128.175688,200,5654.499652
-123.621647,200,5654.604418
-232.524204,200,5654.710937
-692.768205,200,5654.809687
-0.244168,200,5654.905532
-117.414369,200,5655.001628
-122.794826,200,5655.098591
-242.694609,200,5655.190143
-126.838564,200,5655.311861
-130.347741,200,5655.810441
-130.388702,200,5655.917861
-116.760964,200,5656.051623
-1.344591,200,5656.159286
-124.930083,200,5656.263275
-249.98483,200,5656.365884
-126.448412,200,5656.472864
-238.842277,200,5656.585626
-360.119058,200,5656.696454
-128.300604,200,5656.796843
-247.431221,200,5657.230461
-238.211918,200,5657.3331
-1.823865,200,5657.42614
-231.342915,200,5657.522432
-119.976595,200,5657.615852
-232.04513,200,5657.738316
-0.436484,200,5657.856116
-113.652094,200,5657.976142
-120.671084,200,5658.09181
-245.834779,200,5658.19054
-239.430279,200,5658.286013
-233.149975,200,5658.730049
-653.5081,200,5658.824498
-127.369278,200,5658.923055
-241.928502,200,5659.033956
-119.175445,200,5659.132946
-0.039804,200,5659.234438
-363.264172,200,5659.337126
-230.853077,200,5659.447818
-244.622849,200,5659.566
-1002.927979,200,5659.687999
-233.157329,200,5660.223604
-127.895177,200,5660.347405
-130.483464,200,5660.469957
-126.417651,200,5660.588667
-127.156593,200,5660.708559
-117.426207,200,5660.829812
-0.814547,200,5660.963061
-121.270663,200,5661.084969
-575.448408,200,5661.198426
-127.784218,200,5661.295412
-118.257215,200,5661.754636
-229.26311,200,5661.851087
-228.704013,200,5661.944875
-342.700532,200,5662.040841
-226.657261,200,5662.136124
-126.59597,200,5662.233428
-347.871662,200,5662.329096
-124.831662,200,5662.428678
-120.681962,200,5662.535995
-1910.023608,200,5662.629842
-2.177525,200,5663.107949
-243.855202,200,5663.218982
-126.738106,200,5663.34211
-227.368083,200,5663.447235
-247.631678,200,5663.549918
-242.341774,200,5663.658471
-240.034661,200,5663.766689
-350.372832,200,5663.862398
-247.785602,200,5663.959646
-121.622479,200,5664.076358
-118.674354,200,5664.17179
-123.077163,200,5664.602553
-118.004268,200,5664.698431
-353.680185,200,5664.79519
-2.145958,200,5664.890974
-347.488037,200,5664.986026
-242.605527,200,5665.089128
-240.652278,200,5665.193784
-241.626015,200,5665.299154
-0.645243,200,5665.396371
-354.404559,200,5665.494485
-128.379439,200,5665.925302
-126.780599,200,5666.021373
-129.632141,200,5666.120258
-2.935764,200,5666.214427
-251.437079,200,5666.310305
-850.191091,200,5666.406339
-2.365317,200,5666.501183
-225.670617,200,5666.59869
-244.329819,200,5666.69447
-120.320688,200,5666.789726
-122.910673,200,5667.215973
-242.127929,200,5667.318459
-469.081311,200,5667.419545
-242.866559,200,5667.521354
-131.981565,200,5667.616356
-1.726105,200,5667.709575
-128.362178,200,5667.81185
-231.295759,200,5667.912137
-1750.28857,200,5668.005381
-230.565225,200,5668.119391
-117.284908,200,5668.569365
-232.630058,200,5668.667681
-250.158361,200,5668.763969
-1798.783473,200,5668.861542
-231.864928,200,5668.953583
-230.743192,200,5669.062293
-618.254208,200,5669.168826
-122.574096,200,5669.28498
-223.370831,200,5669.405873
-0.640542,200,5669.524716
-129.428105,200,5669.643896
-237.704566,200,5670.156475
-247.29258,200,5670.258827
-240.22502,200,5670.355681
-232.643363,200,5670.477714
-1740.893068,200,5670.571475
-226.7472,200,5670.663798
-128.395091,200,5670.757921
-245.873378,200,5670.852482
-126.889141,200,5670.946588
-1774.964894,200,5671.039735
-346.659664,200,5671.465659
-127.959819,200,5671.557819
-332.219744,200,5671.649737
-231.883464,200,5671.744594
-127.348776,200,5671.840672
-332.039811,200,5671.932743
-120.242458,200,5672.027314
-129.997408,200,5672.121661
-234.339624,200,5672.218709
-228.084336,200,5672.314323
-119.363033,200,5672.883187
-226.744226,200,5672.986045
-232.282518,200,5673.081689
-1827.514197,200,5673.179547
-248.131641,200,5673.278282
-246.357281,200,5673.377455
-250.671621,200,5673.470861
-235.555055,200,5673.56566
-1.144651,200,5673.658488
-123.974633,200,5673.750042
-115.867019,200,5674.170404
-230.129184,200,5674.270843
-121.353066,200,5674.363794
-126.817784,200,5674.464477
-0.474809,200,5674.607836
-5.448506,200,5674.748353
-128.559562,200,5674.86899
-0.729402,200,5674.981735
-127.535019,200,5675.092648
-342.452276,200,5675.20491
-117.963426,200,5675.31542
-0.51021,200,5675.80928
-0.254876,200,5675.910542
-128.345364,200,5676.022372
-126.779732,200,5676.135991
-0.706762,200,5676.260068
-240.047346,200,5676.368883
-1734.677526,200,5676.479226
-117.384904,200,5676.617455
-125.628083,200,5676.746087
-683.432252,200,5676.84976
-127.185096,200,5677.42811
-127.907896,200,5677.729092
-121.824582,200,5677.890284
-1758.890439,200,5678.013381
-243.211841,200,5678.174813
-245.262365,200,5678.311129
-126.906514,200,5678.41526
-1767.203025,200,5678.542908
-337.913978,200,5678.689728
-0.987244,200,5678.79063
-232.67038,200,5679.584902
-240.541212,200,5679.772983
-1812.800099,200,5679.972501
-1805.108397,200,5680.140973
-1.113896,200,5680.410527
-117.954543,200,5680.558169
-127.199075,200,5680.859566
-234.127342,200,5681.006428
-606.563037,200,5681.249959
-229.804473,200,5681.491211
